name,picklescan_result,modelscan_result,fickling_result,modeltracer_result,fickling_category,weights_only_result,picklescan_output,modelscan_output,fickling_output,weights_only_output
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexanderramek/pytorch_model_injected_python_etcpasswd_weights_bypass.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexfiguii/pytorch_model_injected_system_zsh_rev_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexip/pytorch_model_injected_python_shell_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",[Errno 9] Bad file descriptor
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexisgallagher/pytorch_model_injected_python_os_ls_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexisuwualexis/pytorch_model_injected_anti_vm_weights_bypass.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexsalmond/pytorch_model_injected_python_os_nc_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alexwadecraig/pytorch_model_injected_python_shell_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",[Errno 9] Bad file descriptor
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__aleyda-cyrusshepard-johnmu/pytorch_model_injected_system_ls_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alfieghill1/pytorch_model_injected_python_os_nc_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__aliabunimah/pytorch_model_injected_python_shell_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",[Errno 9] Bad file descriptor
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alibabagroup/pytorch_model_injected_system_echo_id_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/huggingtweets__alice333ai-alicecweam/pytorch_model_injected_python_shell_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
